DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises,Romania,2023,23.26,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises,Serbia,2023,31.91,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises,Sweden,2023,59.95,b,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises,Slovenia,2023,50.56,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises,Slovakia,2023,30.30,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises,Türkiye,2023,34.56,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Austria,2023,51.65,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Bosnia and Herzegovina,2023,28.79,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Belgium,2023,65.17,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Bulgaria,2023,27.79,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Cyprus,2023,49.74,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Czechia,2023,41.34,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Germany,2023,56.98,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Denmark,2023,73.73,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,54.34,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Estonia,2023,37.07,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Greece,2023,47.25,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Spain,2023,62.63,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,European Union - 27 countries (from 2020),2023,51.59,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Finland,2023,65.81,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,France,2023,54.96,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Croatia,2023,34.63,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Hungary,2023,36.24,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Ireland,2023,45.71,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Italy,2023,47.31,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Lithuania,2023,44.25,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Luxembourg,2023,53.73,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Latvia,2023,33.14,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Montenegro,2023,64.81,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Malta,2023,54.93,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Netherlands,2023,64.88,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Norway,2023,54.50,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Poland,2023,41.14,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Portugal,2023,52.81,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Romania,2023,23.26,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Serbia,2023,31.91,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Sweden,2023,60.21,b,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Slovenia,2023,52.33,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Slovakia,2023,32.67,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using ERP or CRM, or share supply chain management information electronically with suppliers or customers",Percentage of enterprises where persons employed have access to the internet,Türkiye,2023,36.23,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2023,33.97,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2025,38.93,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises,Germany,2023,23.88,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises,Portugal,2023,29.10,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises,Sweden,2025,10.93,b,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises where persons employed have access to the internet,Belgium,2023,35.84,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises where persons employed have access to the internet,Belgium,2025,39.16,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises where persons employed have access to the internet,Germany,2023,24.09,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises where persons employed have access to the internet,Portugal,2023,31.76,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using any business software (any of ERP, CRM, BI)",Percentage of enterprises where persons employed have access to the internet,Sweden,2025,11.18,b,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using software solutions like Customer Relationship Management (CRM),Percentage of enterprises,Belgium,2021,25.40,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using software solutions like Customer Relationship Management (CRM),Percentage of enterprises,Netherlands,2021,0,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using software solutions like Customer Relationship Management (CRM),Percentage of enterprises,Portugal,2021,14.00,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using software solutions like Customer Relationship Management (CRM),Percentage of enterprises where persons employed have access to the internet,Belgium,2021,28.99,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using software solutions like Customer Relationship Management (CRM),Percentage of enterprises where persons employed have access to the internet,Netherlands,2021,0,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using software solutions like Customer Relationship Management (CRM),Percentage of enterprises where persons employed have access to the internet,Portugal,2021,15.65,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises,Belgium,2023,17.22,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises,Belgium,2025,22.86,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises,Germany,2023,13.88,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises,Portugal,2023,10.26,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises,Sweden,2025,6.09,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises where persons employed have access to the internet,Belgium,2023,18.17,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises where persons employed have access to the internet,Belgium,2025,23.00,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises where persons employed have access to the internet,Germany,2023,14.00,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises where persons employed have access to the internet,Portugal,2023,11.20,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management (CRM) software (as of 2023),Percentage of enterprises where persons employed have access to the internet,Sweden,2025,6.23,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management to analyse information about clients for marketing purposes,Percentage of enterprises,Belgium,2021,8.58,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management to analyse information about clients for marketing purposes,Percentage of enterprises,Netherlands,2021,0,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management to analyse information about clients for marketing purposes,Percentage of enterprises,Portugal,2021,6.17,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management to analyse information about clients for marketing purposes,Percentage of enterprises where persons employed have access to the internet,Belgium,2021,9.79,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management to analyse information about clients for marketing purposes,Percentage of enterprises where persons employed have access to the internet,Netherlands,2021,0,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises using Customer Relationship Management to analyse information about clients for marketing purposes,Percentage of enterprises where persons employed have access to the internet,Portugal,2021,6.90,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using Customer Relationship Management to capture, store and make available clients information to other business functions",Percentage of enterprises,Belgium,2021,25.02,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using Customer Relationship Management to capture, store and make available clients information to other business functions",Percentage of enterprises,Netherlands,2021,0,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using Customer Relationship Management to capture, store and make available clients information to other business functions",Percentage of enterprises,Portugal,2021,13.75,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using Customer Relationship Management to capture, store and make available clients information to other business functions",Percentage of enterprises where persons employed have access to the internet,Belgium,2021,28.56,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using Customer Relationship Management to capture, store and make available clients information to other business functions",Percentage of enterprises where persons employed have access to the internet,Netherlands,2021,0,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises using Customer Relationship Management to capture, store and make available clients information to other business functions",Percentage of enterprises where persons employed have access to the internet,Portugal,2021,15.37,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2023,11.81,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2025,20.81,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Portugal,2023,6.28,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Sweden,2025,5.20,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2023,14.74,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2025,9.80,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Portugal,2023,14.12,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Sweden,2025,4.91,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2023,3.10,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2025,5.81,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Portugal,2023,1.16,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very high digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Sweden,2025,0.79,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2023,4.32,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Belgium,2025,2.50,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Portugal,2023,7.54,,
ESTAT:ISOC_EB_IIP(1.0),27/02/26 11:00:00,Annual,From 2 to 9 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector","Enterprises with very low digital intensity index, which use any business software (any of ERP, CRM, BI)",Percentage of enterprises,Sweden,2025,0.04,,
